x_center,y_center,lat_center,lon_center,elevation
474170.01,4427460.16,39.99692857366055,-105.3025878938096,1936.6226475620228
474190.01,4427460.16,39.9969291850867,-105.302353604972,1926.0873834832373
474210.01,4427460.16,39.99692979603928,-105.30211931612725,1914.826545608106
474230.01,4427460.16,39.99693040651826,-105.30188502727533,1915.6643269230783
474250.01,4427460.16,39.99693101652366,-105.30165073841627,1925.263919019312
474270.01,4427460.16,39.99693162605548,-105.30141644955009,1929.3770785070833
474290.01,4427460.16,39.9969322351137,-105.30118216067676,1929.8340921122315
474310.01,4427460.16,39.996932843698325,-105.30094787179631,1923.5386796657385
474330.01,4427460.16,39.99693345180937,-105.30071358290873,1922.8876892822025
474350.01,4427460.16,39.99693405944682,-105.30047929401402,1923.035390912811
474370.01,4427460.16,39.996934666610684,-105.30024500511222,1917.6653165494233
474390.01,4427460.16,39.996935273300956,-105.3000107162033,1910.3828977272697
474410.01,4427460.16,39.99693587951766,-105.29977642728728,1909.7254398826992
474430.01,4427460.16,39.996936485260754,-105.29954213836417,1908.4760566615596
474450.01,4427460.16,39.99693709053026,-105.29930784943399,1904.278946784925
474470.01,4427460.16,39.99693769532618,-105.2990735604967,1900.0571346853858
474490.01,4427460.16,39.99693829964851,-105.29883927155232,1900.904610458915
474510.01,4427460.16,39.99693890349726,-105.29860498260089,1899.1146070234108
474530.01,4427460.16,39.996939506872415,-105.2983706936424,1897.700899536316
474550.01,4427460.16,39.996940109773966,-105.29813640467682,1889.5630238095246
474570.01,4427460.16,39.99694071220195,-105.29790211570422,1878.6408970886982
474590.01,4427460.16,39.996941314156324,-105.29766782672455,1870.147136150239
474610.01,4427460.16,39.99694191563713,-105.29743353773783,1856.4841900000001
474630.01,4427460.16,39.99694251664433,-105.29719924874408,1848.5744923504872
474650.01,4427460.16,39.99694311717795,-105.29696495974329,1846.27891524241
474670.01,4427460.16,39.99694371723797,-105.29673067073547,1849.5689660795776
474690.01,4427460.16,39.99694431682441,-105.29649638172063,1846.3359875671106
474710.01,4427460.16,39.99694491593727,-105.29626209269877,1844.936970286033
474730.01,4427460.16,39.99694551457652,-105.2960278036699,1844.6740701754413
474750.01,4427460.16,39.996946112742194,-105.29579351463403,1840.0503458605688
474770.01,4427460.16,39.996946710434266,-105.29555922559115,1837.5481323755769
474790.01,4427460.16,39.99694730765277,-105.29532493654128,1831.9212696417364
474810.01,4427460.16,39.996947904397665,-105.29509064748441,1827.8695782502625
474830.01,4427460.16,39.996948500668964,-105.29485635842057,1818.839068728526
474850.01,4427460.16,39.99694909646669,-105.29462206934976,1813.1138237518905
474870.01,4427460.16,39.99694969179082,-105.29438778027195,1812.6657097902103
474890.01,4427460.16,39.99695028664136,-105.29415349118717,1806.3881357142855
474910.01,4427460.16,39.99695088101831,-105.29391920209547,1804.5045255666835
474930.01,4427460.16,39.996951474921666,-105.29368491299677,1804.3456243063247
474950.01,4427460.16,39.99695206835144,-105.29345062389115,1801.5688532110134
474970.01,4427460.16,39.996952661307624,-105.29321633477856,1800.7291038798533
474990.01,4427460.16,39.99695325379021,-105.29298204565904,1796.6796511939938
475010.01,4427460.16,39.99695384579921,-105.29274775653259,1801.5316330014257
475030.01,4427460.16,39.996954437334615,-105.29251346739922,1802.3522583404604
475050.01,4427460.16,39.996955028396435,-105.2922791782589,1799.3418519758848
475070.01,4427460.16,39.996955618984664,-105.2920448891117,1795.892150711514
475090.01,4427460.16,39.99695620909931,-105.29181059995756,1790.3301616524502
475110.01,4427460.16,39.99695679874035,-105.29157631079651,1794.3004251905336
475130.01,4427460.16,39.99695738790781,-105.29134202162857,1794.073485915496
475150.01,4427460.16,39.99695797660167,-105.29110773245374,1799.1149207639187
475170.01,4427460.16,39.99695856482195,-105.290873443272,1793.769621007038
475190.01,4427460.16,39.996959152568635,-105.2906391540834,1796.1962134891155
475210.01,4427460.16,39.99695973984173,-105.2904048648879,1803.3492283163268
475230.01,4427460.16,39.99696032664125,-105.29017057568554,1804.230118670885
475250.01,4427460.16,39.99696091296716,-105.2899362864763,1812.2818797878613
475270.01,4427460.16,39.99696149881947,-105.28970199726021,1821.2672619047607
475290.01,4427460.16,39.99696208419821,-105.28946770803726,1824.350914221215
475310.01,4427460.16,39.99696266910334,-105.28923341880746,1822.852485380117
475330.01,4427460.16,39.9969632535349,-105.28899912957083,1815.1853653136545
475350.01,4427460.16,39.996963837492856,-105.28876484032733,1817.4431599684824
475370.01,4427460.16,39.99696442097722,-105.28853055107702,1818.5106753246737
475390.01,4427460.16,39.996965003987995,-105.28829626181987,1812.4852050473178
475410.01,4427460.16,39.996965586525185,-105.2880619725559,1808.103721854304
475430.01,4427460.16,39.996966168588784,-105.2878276832851,1803.462875912409
475450.01,4427460.16,39.9969667501788,-105.2875933940075,1799.9178524590152
475470.01,4427460.16,39.99696733129521,-105.2873591047231,1794.5604794520561
475490.01,4427460.16,39.99696791193803,-105.28712481543187,1788.5986851851844
475510.01,4427460.16,39.99696849210726,-105.28689052613387,1786.434
473430.01,4427480.16,39.99708581144771,-105.31125739379401,2062.307647058824
473450.01,4427480.16,39.997086440400615,-105.3110231046093,2068.797683956576
473470.01,4427480.16,39.99708706887992,-105.31078881541727,2067.921138132295
473490.01,4427480.16,39.997087696885636,-105.31055452621786,2071.2798412698403
473510.01,4427480.16,39.997088324417774,-105.3103202370111,2070.4685269121806
473530.01,4427480.16,39.997088951476314,-105.31008594779699,2068.512373831777
473550.01,4427480.16,39.997089578061264,-105.30985165857555,2066.1914133591495
473570.01,4427480.16,39.99709020417262,-105.30961736934678,2066.551566994698
473590.01,4427480.16,39.997090829810396,-105.30938308011068,2061.287863070537
473610.01,4427480.16,39.997091454974566,-105.30914879086725,2059.992389486262
473630.01,4427480.16,39.99709207966516,-105.30891450161651,2058.942047502048
473650.01,4427480.16,39.99709270388216,-105.30868021235845,2058.080552407933
473670.01,4427480.16,39.99709332762557,-105.3084459230931,2051.3672359154953
473690.01,4427480.16,39.99709395089538,-105.30821163382045,2043.549798165137
473710.01,4427480.16,39.99709457369162,-105.30797734454049,2039.3962535885141
473730.01,4427480.16,39.99709519601425,-105.30774305525325,2031.5226550522668
473750.01,4427480.16,39.9970958178633,-105.30750876595873,2030.8659031100437
473770.01,4427480.16,39.99709643923876,-105.30727447665691,2029.0123369256912
473790.01,4427480.16,39.99709706014062,-105.30704018734784,2029.0687135416651
473810.01,4427480.16,39.99709768056889,-105.3068058980315,2028.5080641711197
473830.01,4427480.16,39.997098300523575,-105.3065716087079,2034.5456857275678
473850.01,4427480.16,39.99709892000467,-105.30633731937704,2036.7682238805978
473870.01,4427480.16,39.997099539012176,-105.30610303003893,2038.671215048299
473890.01,4427480.16,39.997100157546086,-105.30586874069357,2039.0366419883628
473910.01,4427480.16,39.997100775606405,-105.30563445134098,2034.6601360174102
473930.01,4427480.16,39.99710139319314,-105.30540016198115,2028.7140657620048
473950.01,4427480.16,39.99710201030628,-105.30516587261408,2025.062619191309
473970.01,4427480.16,39.99710262694582,-105.3049315832398,2025.7620821609455
473990.01,4427480.16,39.99710324311177,-105.30469729385831,2022.9173333333315
474010.01,4427480.16,39.997103858804145,-105.30446300446961,2021.96483942414
474030.01,4427480.16,39.99710447402292,-105.30422871507369,2018.689428571434
474050.01,4427480.16,39.99710508876811,-105.30399442567057,2015.1667538564727
474070.01,4427480.16,39.997105703039686,-105.30376013626027,2006.4319294456434
474090.01,4427480.16,39.997106316837694,-105.30352584684277,1995.9059116647754
474110.01,4427480.16,39.9971069301621,-105.30329155741809,1983.7241584548726
474130.01,4427480.16,39.997107543012916,-105.30305726798622,1969.5176257796288
474150.01,4427480.16,39.997108155390144,-105.3028229785472,1953.0355920398042
474170.01,4427480.16,39.997108767293774,-105.302588689101,1944.7340808543117
474190.01,4427480.16,39.99710937872382,-105.30235439964764,1932.2375056775156
474210.01,4427480.16,39.99710998968028,-105.30212011018712,1918.5036111111103
474230.01,4427480.16,39.99711060016314,-105.30188582071943,1905.5686594827603
474250.01,4427480.16,39.997111210172406,-105.30165153124463,1906.383439330549
474270.01,4427480.16,39.99711181970808,-105.30141724176268,1914.4564159458434
474290.01,4427480.16,39.997112428770166,-105.30118295227359,1916.5875221238896
474310.01,4427480.16,39.99711303735867,-105.30094866277737,1912.53786492375
474330.01,4427480.16,39.997113645473554,-105.30071437327403,1907.0052375201321
474350.01,4427480.16,39.99711425311488,-105.30048008376359,1903.0744360902247
474370.01,4427480.16,39.997114860282586,-105.30024579424602,1904.516610962568
474390.01,4427480.16,39.99711546697672,-105.30001150472134,1903.3468092105256
474410.01,4427480.16,39.997116073197255,-105.29977721518958,1900.9220086393134
474430.01,4427480.16,39.9971166789442,-105.29954292565071,1897.8069464428463
474450.01,4427480.16,39.99711728421754,-105.29930863610474,1891.2687716763005
474470.01,4427480.16,39.99711788901731,-105.2990743465517,1889.7193333333323
474490.01,4427480.16,39.99711849334347,-105.29884005699158,1888.6384846964356
474510.01,4427480.16,39.99711909719604,-105.29860576742438,1889.1386360347308
474530.01,4427480.16,39.99711970057503,-105.29837147785013,1888.6729974628472
474550.01,4427480.16,39.99712030348042,-105.2981371882688,1881.5496767317932
474570.01,4427480.16,39.99712090591221,-105.29790289868042,1872.7675452109827
474590.01,4427480.16,39.99712150787042,-105.297668609085,1864.3920812544545
474610.01,4427480.16,39.99712210935503,-105.29743431948252,1855.5907247437763
474630.01,4427480.16,39.99712271036605,-105.297200029873,1847.437650560224
474650.01,4427480.16,39.99712331090348,-105.29696574025645,1839.64231785714
474670.01,4427480.16,39.99712391096731,-105.29673145063289,1840.2663159445974
474690.01,4427480.16,39.99712451055756,-105.29649716100228,1839.5151936619666
474710.01,4427480.16,39.99712510967421,-105.29626287136466,1838.0066926755576
474730.01,4427480.16,39.99712570831726,-105.29602858172002,1837.5193158029103
474750.01,4427480.16,39.997126306486734,-105.2957942920684,1831.1674984520146
474770.01,4427480.16,39.9971269041826,-105.29556000240976,1827.6273551044396
474790.01,4427480.16,39.997127501404876,-105.29532571274413,1823.2398547918733
474810.01,4427480.16,39.99712809815357,-105.2950914230715,1815.3437579617757
474830.01,4427480.16,39.99712869442865,-105.2948571333919,1812.020033624746
474850.01,4427480.16,39.99712929023016,-105.29462284370531,1804.1768148434508
474870.01,4427480.16,39.99712988555807,-105.29438855401176,1800.9456084466726
474890.01,4427480.16,39.99713048041238,-105.29415426431123,1797.314335161071
474910.01,4427480.16,39.99713107479311,-105.29391997460375,1792.432183020952
474930.01,4427480.16,39.997131668700234,-105.2936856848893,1790.5406467035727
474950.01,4427480.16,39.997132262133775,-105.2934513951679,1786.7394687915037
474970.01,4427480.16,39.99713285509371,-105.29321710543957,1785.967044223825
474990.01,4427480.16,39.997133447580055,-105.29298281570429,1786.2673588039868
475010.01,4427480.16,39.99713403959282,-105.29274852596207,1787.1950918918892
475030.01,4427480.16,39.997134631131985,-105.29251423621294,1788.679463534365
475050.01,4427480.16,39.99713522219755,-105.29227994645686,1786.2228023818354
475070.01,4427480.16,39.99713581278952,-105.29204565669389,1787.4855567263855
475090.01,4427480.16,39.99713640290791,-105.29181136692398,1789.2330680948728
475110.01,4427480.16,39.997136992552704,-105.29157707714718,1793.8229491413547
475130.01,4427480.16,39.9971375817239,-105.29134278736348,1791.02731949033
475150.01,4427480.16,39.9971381704215,-105.29110849757288,1790.20522985665
475170.01,4427480.16,39.9971387586455,-105.29087420777539,1788.839651041672
475190.01,4427480.16,39.997139346395926,-105.29063991797102,1790.7280263947193
475210.01,4427480.16,39.99713993367275,-105.29040562815976,1794.873426741393
475230.01,4427480.16,39.99714052047596,-105.29017133834165,1799.7304620203608
475250.01,4427480.16,39.9971411068056,-105.28993704851665,1806.483191637628
475270.01,4427480.16,39.99714169266164,-105.2897027586848,1814.6640724946685
475290.01,4427480.16,39.99714227804409,-105.28946846884608,1819.483153483499
475310.01,4427480.16,39.99714286295295,-105.28923417900053,1811.6426646248117
475330.01,4427480.16,39.99714344738821,-105.2889998891481,1810.4570515097703
475350.01,4427480.16,39.997144031349876,-105.28876559928887,1810.3815917266172
475370.01,4427480.16,39.99714461483794,-105.28853130942278,1809.3636284153017
475390.01,4427480.16,39.99714519785242,-105.28829701954987,1804.8681422924885
475410.01,4427480.16,39.997145780393296,-105.28806272967013,1801.376545698925
475430.01,4427480.16,39.99714636246058,-105.28782843978358,1798.679377845221
475450.01,4427480.16,39.997146944054286,-105.28759414989023,1795.9767015706811
475470.01,4427480.16,39.99714752517439,-105.28735985999005,1791.365873605947
475490.01,4427480.16,39.9971481058209,-105.28712557008308,1786.7887826086958
473430.01,4427500.16,39.997266004929656,-105.31125821187575,2052.7766120218594
473450.01,4427500.16,39.99726663388654,-105.31102392207531,2060.1992218717132
473470.01,4427500.16,39.997267262369846,-105.3107896322675,2059.669282460137
473490.01,4427500.16,39.99726789037955,-105.31055534245233,2061.9446314631464
473510.01,4427500.16,39.997268517915664,-105.3103210526298,2064.8973913043446
473530.01,4427500.16,39.997269144978176,-105.31008676279994,2064.2288506876225
473550.01,4427500.16,39.997269771567105,-105.30985247296275,2062.319017013232
473570.01,4427500.16,39.997270397682435,-105.3096181831182,2059.143482532749
473590.01,4427500.16,39.997271023324174,-105.30938389326634,2060.00536654135
473610.01,4427500.16,39.99727164849232,-105.30914960340716,2060.6749902343777
473630.01,4427500.16,39.99727227318687,-105.30891531354065,2061.0029477020557
473650.01,4427500.16,39.99727289740784,-105.30868102366684,2058.5862825788768
473670.01,4427500.16,39.9972735211552,-105.30844673378571,2050.6101403743282
473690.01,4427500.16,39.99727414442898,-105.3082124438973,2044.541155778891
473710.01,4427500.16,39.99727476722915,-105.30797815400159,2039.316261624304
473730.01,4427500.16,39.997275389555746,-105.30774386409857,2036.4849018366028
473750.01,4427500.16,39.99727601140873,-105.3075095741883,2034.624574018123
473770.01,4427500.16,39.99727663278813,-105.30727528427073,2029.89791694133
473790.01,4427500.16,39.997277253693944,-105.30704099434588,2027.6395665634702
473810.01,4427500.16,39.99727787412615,-105.30680670441379,2027.9702949061646
473830.01,4427500.16,39.99727849408477,-105.30657241447442,2031.6993727870522
473850.01,4427500.16,39.997279113569796,-105.30633812452778,2033.803201420601
473870.01,4427500.16,39.99727973258122,-105.30610383457392,2038.3735669077737
473890.01,4427500.16,39.997280351119066,-105.3058695446128,2039.8874036115183
473910.01,4427500.16,39.99728096918331,-105.30563525464444,2037.9257497565727
473930.01,4427500.16,39.99728158677395,-105.30540096466886,2033.6004843750004
473950.01,4427500.16,39.997282203891004,-105.30516667468603,2033.7762160723787
473970.01,4427500.16,39.997282820534465,-105.30493238469599,2033.9792656950667
473990.01,4427500.16,39.99728343670433,-105.30469809469874,2034.058029427219
474010.01,4427500.16,39.9972840524006,-105.30446380469425,2032.4190626797015
474030.01,4427500.16,39.997284667623276,-105.30422951468258,2028.049555273184
474050.01,4427500.16,39.99728528237237,-105.30399522466371,2024.5220841683367
474070.01,4427500.16,39.99728589664785,-105.30376093463764,2011.6314116719216
474090.01,4427500.16,39.99728651044976,-105.30352664460436,1995.972747720363
474110.01,4427500.16,39.99728712377805,-105.30329235456392,1981.6913761018607
474130.01,4427500.16,39.997287736632764,-105.30305806451629,1967.7330369127524
474150.01,4427500.16,39.99728834901388,-105.30282377446152,1953.3847809523822
474170.01,4427500.16,39.997288960921395,-105.30258948439955,1941.372370082564
474190.01,4427500.16,39.997289572355314,-105.30235519433042,1931.0519348922528
474210.01,4427500.16,39.99729018331564,-105.30212090425414,1920.9413485566552
474230.01,4427500.16,39.99729079380238,-105.3018866141707,1911.8419325265888
474250.01,4427500.16,39.99729140381552,-105.30165232408012,1897.8144480519463
474270.01,4427500.16,39.997292013355064,-105.3014180339824,1898.9190993266002
474290.01,4427500.16,39.997292622421014,-105.30118374387756,1905.3805892857163
474310.01,4427500.16,39.99729323101337,-105.30094945376558,1903.247780898879
474330.01,4427500.16,39.997293839132126,-105.30071516364647,1895.7115876481605
474350.01,4427500.16,39.99729444677729,-105.30048087352026,1888.9517318244173
474370.01,4427500.16,39.99729505394886,-105.30024658338692,1887.933684585262
474390.01,4427500.16,39.99729566064684,-105.3000122932465,1890.6901344989913
474410.01,4427500.16,39.997296266871224,-105.29977800309895,1888.1241670044578
474430.01,4427500.16,39.99729687262201,-105.29954371294431,1882.1315852490422
474450.01,4427500.16,39.99729747789921,-105.29930942278258,1874.4255527950322
474470.01,4427500.16,39.9972980827028,-105.29907513261378,1873.4699999999973
474490.01,4427500.16,39.997298687032796,-105.2988408424379,1877.7116274266846
474510.01,4427500.16,39.9972992908892,-105.29860655225494,1877.016783264745
474530.01,4427500.16,39.99729989427201,-105.29837226206492,1878.4928036747183
474550.01,4427500.16,39.99730049718123,-105.29813797186782,1874.53948145194
474570.01,4427500.16,39.99730109961685,-105.29790368166368,1861.1090998217428
474590.01,4427500.16,39.99730170157887,-105.29766939145249,1855.084411463662
474610.01,4427500.16,39.99730230306731,-105.29743510123424,1848.9205607142858
474630.01,4427500.16,39.99730290408213,-105.29720081100896,1843.7625494276804
474650.01,4427500.16,39.997303504623375,-105.29696652077665,1829.7419020550947
474670.01,4427500.16,39.99730410469102,-105.29673223053732,1824.5946767449318
474690.01,4427500.16,39.997304704285064,-105.29649794029095,1828.431159499181
474710.01,4427500.16,39.99730530340551,-105.29626365003756,1828.8905856950075
474730.01,4427500.16,39.997305902052375,-105.29602935977717,1827.6033914728619
474750.01,4427500.16,39.99730650022563,-105.29579506950977,1825.788434864107
474770.01,4427500.16,39.997307097925294,-105.29556077923536,1824.1900631745214
474790.01,4427500.16,39.99730769515137,-105.29532648895396,1815.7679247202468
474810.01,4427500.16,39.997308291903835,-105.29509219866557,1809.4673500810395
474830.01,4427500.16,39.997308888182715,-105.2948579083702,1808.4065760677704
474850.01,4427500.16,39.997309483988,-105.29462361806786,1796.5808823529412
474870.01,4427500.16,39.99731007931969,-105.29438932775852,1793.3682278949352
474890.01,4427500.16,39.997310674177776,-105.29415503744224,1791.0904674046778
474910.01,4427500.16,39.99731126856227,-105.29392074711897,1786.534454353439
474930.01,4427500.16,39.99731186247317,-105.29368645678878,1784.3781303786548
474950.01,4427500.16,39.99731245591047,-105.29345216645162,1781.544857220562
474970.01,4427500.16,39.99731304887417,-105.29321787610752,1782.7313553113568
474990.01,4427500.16,39.99731364136428,-105.29298358575646,1779.5030040376862
475010.01,4427500.16,39.9973142333808,-105.29274929539848,1779.9808216136234
475030.01,4427500.16,39.997314824923706,-105.29251500503356,1778.125911634755
475050.01,4427500.16,39.99731541599303,-105.29228071466174,1777.4470790235805
475070.01,4427500.16,39.997316006588754,-105.29204642428299,1779.4034729064028
475090.01,4427500.16,39.99731659671088,-105.29181213389732,1785.4746329323966
475110.01,4427500.16,39.99731718635941,-105.29157784350475,1786.7549266055034
475130.01,4427500.16,39.99731777553434,-105.29134355310529,1786.1500185442737
475150.01,4427500.16,39.99731836423568,-105.29110926269892,1784.2888172615887
475170.01,4427500.16,39.99731895246343,-105.29087497228566,1783.5590484140262
475190.01,4427500.16,39.997319540217575,-105.29064068186553,1785.476100667069
475210.01,4427500.16,39.997320127498114,-105.29040639143851,1789.3198675496687
475230.01,4427500.16,39.99732071430507,-105.29017210100461,1794.0738689048744
475250.01,4427500.16,39.997321300638426,-105.28993781056386,1801.242169811322
475270.01,4427500.16,39.997321886498185,-105.28970352011623,1804.3859638554175
475290.01,4427500.16,39.997322471884345,-105.28946922966175,1808.6091850916002
475310.01,4427500.16,39.99732305679691,-105.28923493920043,1803.1857301293899
475330.01,4427500.16,39.99732364123588,-105.28900064873224,1804.317684696569
475350.01,4427500.16,39.997324225201254,-105.28876635825723,1802.3845420207745
475370.01,4427500.16,39.99732480869302,-105.28853206777538,1799.9503174603167
475390.01,4427500.16,39.9973253917112,-105.2882977772867,1798.4925538461534
475410.01,4427500.16,39.99732597425577,-105.2880634867912,1794.6061865793786
475430.01,4427500.16,39.99732655632676,-105.28782919628888,1791.9411249999982
475450.01,4427500.16,39.997327137924145,-105.28759490577974,1790.619692585896
475470.01,4427500.16,39.99732771904794,-105.2873606152638,1787.8968032786872
475490.01,4427500.16,39.997328299698125,-105.28712632474105,1785.8
473410.01,4427520.16,39.997445568971486,-105.31149332037373,2040.01
473430.01,4427520.16,39.99744619840596,-105.31125902996487,2051.42365079365
473450.01,4427520.16,39.997446827366836,-105.31102473954866,2053.7950050150475
473470.01,4427520.16,39.997447455854136,-105.31079044912508,2051.694131274132
473490.01,4427520.16,39.99744808386782,-105.31055615869414,2054.0141075514885
473510.01,4427520.16,39.99744871140791,-105.31032186825585,2055.8458811881173
473530.01,4427520.16,39.99744933847441,-105.31008757781022,2056.870218839203
473550.01,4427520.16,39.99744996506732,-105.30985328735726,2057.6844165170555
473570.01,4427520.16,39.99745059118663,-105.30961899689696,2055.8627661510495
473590.01,4427520.16,39.99745121683233,-105.30938470642933,2057.744543080936
473610.01,4427520.16,39.997451842004445,-105.30915041595438,2059.8571637122027
473630.01,4427520.16,39.99745246670295,-105.30891612547211,2060.543865791395
473650.01,4427520.16,39.997453090927884,-105.30868183498252,2058.7110034602074
473670.01,4427520.16,39.9974537146792,-105.30844754448563,2053.911288265307
473690.01,4427520.16,39.99745433795694,-105.30821325398145,2045.180028089887
473710.01,4427520.16,39.99745496076107,-105.30797896346996,2045.1284851586513
473730.01,4427520.16,39.9974555830916,-105.3077446729512,2041.37750422535
473750.01,4427520.16,39.99745620494854,-105.30751038242514,2039.6225951962497
473770.01,4427520.16,39.997456826331884,-105.30727609189181,2038.0169314285727
473790.01,4427520.16,39.99745744724163,-105.3070418013512,2035.814889589906
473810.01,4427520.16,39.99745806767779,-105.30680751080332,2028.7099812967608
473830.01,4427520.16,39.997458687640325,-105.3065732202482,2024.1211644657851
473850.01,4427520.16,39.99745930712928,-105.30633892968581,2028.9234695085843
473870.01,4427520.16,39.997459926144636,-105.30610463911616,2035.2654601990057
473890.01,4427520.16,39.997460544686405,-105.30587034853927,2039.2983825738613
473910.01,4427520.16,39.99746116275457,-105.30563605795516,2038.2309208633105
473930.01,4427520.16,39.99746178034914,-105.30540176736379,2037.8153629417397
473950.01,4427520.16,39.99746239747011,-105.30516747676519,2040.5198826405824
473970.01,4427520.16,39.997463014117486,-105.30493318615939,2041.207922339892
473990.01,4427520.16,39.99746363029124,-105.30469889554635,2042.7259713701387
474010.01,4427520.16,39.99746424599143,-105.30446460492612,2038.9055620267925
474030.01,4427520.16,39.99746486121801,-105.30423031429868,2034.1688718577593
474050.01,4427520.16,39.997465475971,-105.30399602366403,2024.3174701335167
474070.01,4427520.16,39.997466090250384,-105.30376173302218,2007.1666640563847
474090.01,4427520.16,39.99746670405618,-105.30352744237315,1989.356398860403
474110.01,4427520.16,39.99746731738838,-105.30329315171694,1975.6017218543057
474130.01,4427520.16,39.99746793024697,-105.30305886105354,1962.6843012790134
474150.01,4427520.16,39.997468542631964,-105.30282457038298,1950.4489585172116
474170.01,4427520.16,39.997469154543374,-105.30259027970524,1942.716387270284
474190.01,4427520.16,39.99746976598117,-105.30235598902036,1932.8583061594227
474210.01,4427520.16,39.99747037694537,-105.3021216983283,1918.3647621914529
474230.01,4427520.16,39.99747098743598,-105.30188740762911,1909.503989501309
474250.01,4427520.16,39.997471597453,-105.30165311692276,1899.4419466073382
474270.01,4427520.16,39.997472206996406,-105.30141882620927,1891.1045649999985
474290.01,4427520.16,39.99747281606623,-105.30118453548864,1891.9717825223456
474310.01,4427520.16,39.99747342466244,-105.3009502447609,1892.3756837016554
474330.01,4427520.16,39.997474032785064,-105.30071595402603,1885.8163187003129
474350.01,4427520.16,39.997474640434085,-105.30048166328405,1881.1070646414726
474370.01,4427520.16,39.99747524760951,-105.30024737253494,1877.074760479044
474390.01,4427520.16,39.997475854311325,-105.30001308177873,1874.6936181818146
474410.01,4427520.16,39.99747646053955,-105.29977879101541,1878.1687967914438
474430.01,4427520.16,39.99747706629419,-105.299544500245,1869.4944062045574
474450.01,4427520.16,39.99747767157522,-105.29931020946752,1857.967099044748
474470.01,4427520.16,39.99747827638265,-105.29907591868295,1857.9144444444416
474490.01,4427520.16,39.997478880716486,-105.29884162789129,1860.3197708333307
474510.01,4427520.16,39.99747948457672,-105.29860733709256,1861.963524990602
474530.01,4427520.16,39.99748008796337,-105.29837304628677,1863.9910463821882
474550.01,4427520.16,39.9974806908764,-105.2981387554739,1866.1962923728818
474570.01,4427520.16,39.99748129331584,-105.297904464654,1857.538113893376
474590.01,4427520.16,39.997481895281695,-105.29767017382702,1846.2900929022715
474610.01,4427520.16,39.99748249677394,-105.29743588299301,1838.3275143184449
474630.01,4427520.16,39.99748309779259,-105.29720159215196,1833.7050597881764
474650.01,4427520.16,39.997483698337646,-105.29696730130388,1828.1235649546838
474670.01,4427520.16,39.997484298409084,-105.29673301044876,1821.1908768656692
474690.01,4427520.16,39.997484898006945,-105.29649871958662,1821.2824282620447
474710.01,4427520.16,39.997485497131194,-105.29626442871748,1821.7787726412532
474730.01,4427520.16,39.99748609578185,-105.29603013784131,1820.815842155918
